convenham,1
contrairo,1
sustentam,1
clarifica,1
douta,1
perfeitos,1
singular,1
artífice,1
direitos,2
distinta,1
perguntava,1
ouvia,1
gostosas,1
duvidosa,1
lâmpada,1
luminosa,1
antípodas,1
entretanto,2
arúspices,1
famosos,6
sacrifícios,1
antevêem,1
diabólicos,1
indícios,1
estudiosos,1
exercitavam,1
ignota,1
demo,1
vaise,2
agoureiro,1
alcançara,1
vítimas,1
olhara,1
devoto,2
concebidos,1
procede,1
guardaivos,1
úmidas,2
esteis,1
dormir,1
conheces,1
legislador,1
obedeces,1
fôreis,1
batizados,1
velo,1
adormeces,1
chegados,5
dei,1
néscio,3
sobe,1
agudeza,1
ficareis,1
raízes,2
criar,2
tolheis,1
tremendo,1
cama,2
servos,1
lavrando,1
fervido,2
precede,1
sonhou,1
entendiam,1
astutas,1
perfídias,1
inventavam,1
teciam,1
temerários,1
destruição,2
pretendiam,1
adquirindo,1
regedores,1
peitas,2
conciliam,1
notáveis,2
perdição,1
piráticas,1
conselheiros,1
interna,1
dotados,1
cadeira,1
apartados,2
conselheira,1
enleve,1
encoberta,1
negócios,2
acerta,1
pronta,2
avaros,2
gentílico,1
induzidos,1
dilatavam,1
ordenavam,1
mandaria,1
manuel,3
exercita,2
someteria,1
redondeza,1
descobridor,2
sentia,2
impedirse,1
espantar,1
espantasse,1
crédulo,1
agouros,1
afirmados,1
esfria,1
atiça,2
fizer,3
tomava,1
achava,2
pareceres,2
aconselhava,1
executa,1
chamar,3
dissese,1
confessarme,1
perdão,1
alcançarás,1
informado,1
fingida,1
alongada,1
insânia,3
incertas,1
viagens,1
trazes,1
sumptuosos,2
porventura,1
vindes,1
desterrados,1
piratas,2
dizeimo,1
vital,1
suspeitas,1
mallomético,1
alcançava,1
influía,1
abria,1
delitos,1
cometeu,1
prisca,1
niquícia,1
inimicícia,1
adão,2
conceberas,1
suor,2
acharias,1
cresses,1
devias,1
vivesse,1
undívago,1
desterrado,1
crês,4
viesse,2
apartado,3
experimentando,2
antarcticos,1
ardores,1
sofrem,1
carneiro,1
digo,6
vim,2
certifico,1
possível,1
demande,1
alteza,3
creia,3
firmemente,2
propuseram,1
opuseram,1
pretenderam,1
lavavam,1
venturoso,1
arou,1
deitar,1
argos,2
hidra,2
ara,2
crescendo,1
ousadias,2
descobriram,1
sucedendo,1
prosseguiram,1
derradeiros,1
austrais,1
trópicos,1
vencemos,1
viemos,2
coluna,2
estanho,1
horrífica,1
importuna,1
chegamos,1
levemos,1
esperar,2
proêmio,1
deixaria,1
grêmio,1
dobrada,1
ajuntame,1
impeças,1
tornada,3
provada,1
fácil,2
entenderse,1
provava,1
concebe,1
crédito,4
proferia,1
pondera,1
abastança,1
catuais,2
julgados,1
gangéticos,1
faleça,2
idónea,1
peça,1
maquinava,1
interpondo,1
embaraços,1
cais,1
arrede,1
puder,1
régios,2
ensinar,1
embarcação,3
partisse,1
diferisse,1
tardanças,2
entendia,3
consentisse,1
entendera,1
corruptos,2
governavam,2
torpemente,1
conspira,1
esperanças,5
delira,1
instância,1
requere,1
refere,1
perimal,3
impede,1
difere,1
derrogado,1
corrupto,3
diabólico,2
abrasasse,1
infernal,1
eoa,1
profanos,2
licença,5
irse,1
idolatra,2
ladrão,1
alargasse,1
discreto,1
lhas,1
assalte,1
fantasiando,1
reflexo,1
polido,1
espelho,2
ociosa,1
telhado,1
trêmulo,1
dessossegado,1
vago,2
flutuava,1
lembrara,1
coelho,5
ordenara,1
secretamente,1
deixara,1
imitar,1
igualálos,1
voar,1
adivinhar,1
evitálos,1
enganálos,1
crer,2
louvarei,1
insiste,1
têlo,1
ameaços,1
armando,1
detido,1
cometelhe,1
asinha,5
saberá,1
detinha,3
vendível,1
troque,2
venda,2
compra,1
concertamse,1
idóneas,1
aventurar,2
lhos,3
partem,2
hispana,2
convenha,1
escreve,2
mandasse,2
resgatasse,1
agasalhou,1
catual,11
diogo,1
rogo,2
entenda,2
soltou,1
penhor,2
bastante,5
recebesse,1
detivesse,1
retido,1
descansado,3
vagaroso,1
corrompido,1
curioso,4
polidoro,1
ptei,1
treício,1
acriso,1
tarpeia,1
afogada,1
munidas,1
tredores,2
falsos,2
vilezas,1
entrega,3
capitães,1
virginais,1
purezas,1
deprava,1
ciências,1
cegando,1
consciências,1
sutilmente,1
textos,1
perjúrios,1
dedicam,1
ouvireis,1
corrompe,2
encantador,1
ilude,1
nono,2
venderse,1
comprem,1
descobridores,1
viessem,2
desfizessem,1
eritreu,1
egípcio,1
ptolomeu,2
engrandeceu,1
superstição,1
profana,1
religiosa,1
maumetana,2
florescia,1
proveito,4
grato,1
soldão,1
possuía,3
contrato,3
fossem,4
tomavam,1
abrasassem,1
crepitantes,2
socorro,4
confiavam,1
tardassem,1
chegassem,1
governador,1
convenientes,2
ef,1
eito,1
fadado,1
influiu,1
afeição,2
guardavam,1
participante,1
maquinavam,1
visita,1
considera,1
maligna,1
sarracena,1
informa,1
ano,3
horrendos,1
oprimido,1
considerava,1
despacho,5
tornem,1
impeça,1
tardou,1
soasse,1
virse,1
orelhas,1
penetrando,1
brevidade,2
represaria,1
vender,2
mercadores,2
conhecidos,3
retidos,1
trabalhadores,1
volvem,2
cabrestante,1
puxam,1
amarra,1
quebram,1
pendem,1
desatam,1
soltava,2
relatam,1
matam,2
queixam,1
maridos,4
fazenda,11
livremente,1
maumetanos,4
desculpas,2
partese,1
trabalhava,1
firmar,1
comércio,4
mandara,3
feitores,5
comprara,1
maluco,1
houvera,2
diligência,1
monçaide,8
inspirado,1
influência,1
livro,1
escreva,1
africano,2
achou,1
venturosas,1
austrina,1
resposta,5
incerto,4
tímidos,1
chegar,3
penates,1
caros,3
rara,2
navegação,2
ganhara,2
acidentes,2
ordenada,1
génio,1
satisfação,1
sofridos,1
ordenando,1
pretendia,2
navegaram,1
anfióneas,1
tebas,1
causaram,3
buscarlhe,1
deleite,2
descanso,2
líquido,2
refocilar,1
interesse,5
encurta,1
parecelhe,1
descer,4
revolvido,2
terlhe,1
ínsula,2
arreio,2
possui,1
soberanas,3
herculanas,1
aquáticas,1
donzelas,2
fortíssimos,2
dor,3
danças,2
influirá,1
afeições,1
trabalharem,1
contentar,2
afeiçoaram,1
buscou,1
anquises,1
bovina,1
pele,3
ajudou,2
nestoutra,1
exéquias,1
convertida,1
perístera,1
apanhando,1
lascivos,1
idálios,1
expedição,1
erros,1
amando,1
amadas,2
austero,1
mostrarlhe,2
guardese,1
comido,1
desses,3
consumido,1
público,3
filáucia,1
frequentam,1
sã,1
doutrina,1
vendem,1
adulação,1
mondarse,1
trigo,1
devem,3
pobreza,2
caridade,1
amam,1
mandos,1
simulando,1
integridade,1
severidade,1
estabelecem,1
perecem,2
releve,1
voadores,1
amolando,1
passadores,1
ásteas,1
delgaçando,1
trabalhando,2
modulando,1
melodia,1
sonora,2
concertada,1
letra,1
soada,1
frágoas,1
forjavam,1
penetrantes,1
lenha,1
vivas,2
palpitantes,1
temperavam,1
lama,1
consume,2
exercitando,1
plebe,1
rude,1
crebros,1
curavam,1
recebidas,1
nascidos,3
feias,3
qualidade,3
chagas,2
espalhado,2
curamno,1
ásperas,2
triagas,1
ficam,3
ligados,1
cadeias,1
sábias,1
magas,1
acertam,1
ervas,5
desordenados,1
moços,2
nascem,4
desconcertados,1
tamboril,1
estados,1
moças,1
bíbli,1
cinireia,1
assíria,3
poderosos,2
pastoras,1
baixos,2
vulcâneas,1
esperando,1
andais,2
noturnas,1
subis,1
telhados,2
cisnes,1
entro,2
descia,1
frecheiro,2
recebêla,1
cupidos,1
servidores,1
beijar,2
gaste,1
confiada,1
fundada,2
tifeias,1
socorrerme,1
triz,1
especial,1
lusitânicas,1
favoreço,1
amigas,2
venerar,1
imitam,1
antigas,1
ofereço,1
insídias,2
odioso,2
molestados,1
undoso,2
repousados,1
ponto,2
incendidas,1
subidas,1
terei,1
aparelhada,2
refrescos,1
cristalinos,2
vulgares,1
esperem,2
amorosas,3
entregarem,1
cobiçarem,1
haja,2
netunino,1
nasci,1
progénie,3
malino,1
rebela,1
entendam,1
hipocrisia,1
guarde,1
propôs,1
inieo,1
obedecer,2
apercebe,1
ebúrneo,1
embebe,1
cípria,2
impudico,1
rédea,2
factôntea,1
chorou,1
contrária,3
companheira,1
jactante,1
mentirosa,1
bocas,1
vãoa,1
adiante,1
celebrando,2
doutrem,2
celebrara,1
fundas,3
cavernas,2
espalhara,1
havida,1
credulidade,1
indignados,1
mudando,1
afeiçoados,1
feminil,2
propósitos,2
tomados,2
desejar,1
despede,3
tiros,3
direitas,1
secretas,4
ardentíssimos,1
suspiros,3
ajuntou,2
ebúrnea,1
indómito,1
excessiva,1
esquiva,1
aljava,1
alguma,10
equóreos,1
vivendo,1
cerúleas,1
redondas,1
netunina,1
recíproco,1
respondas,1
feminina,1
pudicícia,1
amoesta,1
caminhava,2
coreias,2
gentis,4
guiava,1
amava,2
vencidas,2
oferecidas,1
ingente,7
desejando,1
proverse,1
prolongada,1
menónio,1
enxergava,1
passassem,1
tomassem,1
desejava,1
movia,2
acidália,2
nautas,2
demandada,1
delos,1
pariu,2
pintou,1
ruivas,1
conchas,2
erguidos,1
graciosa,1
gramíneo,1
adornavam,1
deleitosa,2
límpidas,1
manavam,1
viçosa,1
fugitiva,1
fende,2
ajuntarse,1
imaginarse,1
pende,4
pronto,6
afeitarse,1
resplandecente,1
belos,2
laranjeira,1
encostase,1
caindo,1
cidreira,1
pesos,1
amarelos,2
limões,1
cheirando,1
virgíneas,1
outeiros,7
frondente,1
coma,1
enobrecidos,1
alemos,1
alcides,3
loureiros,1
mirtos,1
pinheiros,1
cibele,1
apontando,1
agudo,1
cipariso,1
etéreo,1
paraíso,2
produz,1
sabores,1
cultura,1
cerejas,1
purpúreas,1
amoras,1
romã,1
rubicunda,1
perdes,1
ulmeiro,1
jocunda,1
vide,1
cachos,1
fecunda,1
peras,1
piramidais,1
entregaivos,1
bicos,1
pássaros,1
inicos,1
tapeçaria,1
rústico,1
aqueménia,1
diria,1
sombrio,1
vale,3
flor,2
cifísia,1
sôbolo,1
tanque,1
floresce,1
páfia,1
suspiras,1
julgar,2
zéfiro,2
violas,1
amadores,2
lírio,1
reluz,1
faces,2
cecém,1
matutinas,1
rociada,1
manjarona,1
vêemse,3
hiacintinas,1
queridas,1
pomos,2
competia,1
cloris,1
pomona,2
voam,2
povoam,1
níveo,1
respondelhe,1
filomela,1
acteon,2
fugace,1
espessa,2
gazela,1
bico,1
passarinho,1
frescura,1
desembarcavam,1
segundos,1
deixavam,2
incautas,1
cítaras,1
harpas,1
sonoras,1
flautas,1
fingiam,1
aconselhara,1
mestra,2
experta,1
andassem,1
incerta,3
fizessem,2
desejadas,2
algumas,8
descoberta,2
confiadas,1
artificiosa,1
lavarse,1
punham,3
cobiçosos,1
desejosos,1
redes,2
doméstica,1
benigna,3
lha,4
bestas,1
ferir,3
cervos,1
fiavam,1
sombrios,1
matos,1
florestas,1
determinadamente,1
sestas,1
verdura,3
passeavam,1
queda,1
enxergar,1
verdes,3
lã,1
incita,2
vestem,1
veloso,10
espantado,4
grito,1
caça,5
descobrimos,1
desejou,1
coisas,11
encobre,1
imprudentes,1
sigamos,1
vejamos,2
gamos,1
lançam,2
industriosas,1
sorrindo,1
alcançando,2
fraldas,1
acendese,1
carnes,4
mostradas,1
indústria,3
macias,1
indignadas,1
empecendo,1
caia,2
seguiu,1
topar,1
deusas,6
despidas,1
elas,9
começam,4
gritar,1
assalto,1
esperavam,3
umas,1
fingindo,2
nuas,4
cobiçosas,1
negando,1
acudindo,1
caçadora,1
apressa,1
mancebos,3
calçado,1
despir,2
tarde,1
ardido,1
ave,1
cano,3
garcenha,1
pata,1
estouro,1
sofrido,2
leonardo,2
disposto,2
maltratado,1
afortunado,1
perdesse,2
mudança,1
corria,5
efire,1
beleza,1
darse,1
indigna,1
aspereza,3
concedo,1
cansam,1
rendendose,1
mi,7
foges,1
sigo,2
creias,3
hora,2
canses,1
cansas,1
fugirme,1
tocarte,1
esperes,2
alcançarte,1
espora,1
quiseres,4
escaparte,1
notarás,1
tra,1
spica,1
la,2
man,1
è,1
messo,1
fujas,1
fuja,1
vencerás,1
imperador,3
quebrantar,1
desejei,1
põeste,1
desdita,1
levasme,1
soltame,1
correrás,1
carrega,1
nesses,1
reluzente,1
atada,1
levas,2
mudaste,1
sofrerás,1
mudarás,1
mudar,1
ferirá,1
esperarás,1
espere,1
fugia,1
seguia,3
mágoas,3
banhada,1
beijos,2
floresta,3
mimoso,1
soava,1
afagos,2
risinhos,1
sesta,1
prazeres,1
inflamava,1
julgálo,1
julgueo,1
experimentálo,2
amados,2
ornam,1
formais,1
estipulantes,1
prometem,2
humilha,2
celo,2
vesta,2
pompa,1
honesta,3
egrégia,1
exórdio,1
dandolhe,1
entender,2
influição,2
imóvel,2
descobrir,5
unida,1
imensa,2
profecia,2
tomandoo,1
fábrica,2
erguia,2
passam,4
jogos,3
logra,2
compensando,1
merecido,1
formosas,9
coisa,6
deleitosas,2
proeminências,1
coroada,2
deleites,3
imortalidades,1
fingia,2
estelante,1
ínclitas,2
valorosas,1
fazia,3
fragoso,1
reparte,3
divinos,1
quirino,1
tebanos,1
semideuses,2
indígetes,1
heróicos,1
magnos,1
famas,4
estimais,1
tamanhos,1
despertai,1
ignavo,1
indignamente,1
tomais,1
tirania,3
infame,3
merecêlos,1
possuílos,1
merecer,2
constantes,2
vesti,1
rutilantes,1
possuireis,1
riquezas,3
merecidas,1
ilustram,1
amais,1
conselhos,3
cuidados,1
imortais,6
impossibilidades,1
façais,2
numerados,1
sereis,2
heróis,2
décimo,1
amador,1
larisséia,1
adúltera,1
temistitão,1
ocidentais,2
favónio,1
sopro,1
tanques,1
encrespa,1
despertava,1
jasmins,1
amantes,6
conformes,3
metais,1
ornados,1
daltos,1
manjares,4
restaurem,1
cadeiras,2
cristalinas,1
assentam,1
noutras,1
cabeceira,2
iguarias,1
acumulam,1
pratos,1
fulvo,1
trazidos,1
atlântico,2
tesouro,2
vinhos,2
odoríferos,4
falerno,1
ambrósia,1
jove,1
sempiterno,2
lima,1
crespas,1
escumas,1
erguem,1
interno,2
mistura,3
risos,1
sutis,1
argutos,1
ditos,1
ale,1
vantavam,1
apetitos,2
músicos,1
faltavam,1
nus,3
espritos,1
acentos,1
soando,1
consonância,1
instumentos,1
suaves,3
conformando,1
silêncio,1
enfreia,2
docemente,1
adormecer,1
varões,3
cujas,2
ideias,1
proteu,3
diáfano,1
concedeu,1
vaticinando,1
recolheu,2
coturno,1
soco,1
aprendeu,1
iopas,1
demodoco,1
feaces,1
cartago,1
invoco,2
escrevo,1
pretendo,1
escrever,1
descendo,2
outono,1
jacto,1
abono,1
desgostos,2
cumpra,1
viriam,1
abrira,1
venceriam,1
dariam,1
provariam,1
sacerdócio,1
quebrar,1
damizade,2
sofrerá,1
crueldade,1
ódios,3
embarcaria,1
belém,1
traria,1
entraria,1
férvido,1
troncos,3
gemerem,1
meterem,1
fins,2
orientais,2
deixado,1
desbaratará,1
naires,6
cambalão,1
despanto,1
imenso,5
obrar,1
chamará,1
bipur,1
tanor,1
estarão,1
naire,1
dambas,1
imigas,1
admirado,1
cometerá,1
injuriando,1
votos,1
surdos,1
imotos,1
queimarlheá,1
lugares,5
templos,1
lassos,2
rasas,1
escassos,1
cometam,1
desbaratando,2
esforce,1
anime,1
tingirá,1
andor,1
estime,1
inventará,1
traições,2
venenos,1
tornará,1
sétima,1
pelejar,1
trará,2
máquinas,1
madeiros,1
abalroar,1
caravelas,1
atéli,2
cometêlas,1
levará,1
abrasarlhe,1
sustenha,1
chega,5
perdoeme,1
sustentadas,1
manhas,5
inventadas,1
imbeles,1
profligados,1
parecerão,1
fábulas,4
celestes,1
coros,2
invocados,1
decerão,1
ajudálo,1
maratónios,1
dário,1
lacedemónios,1
termópilas,1
cocles,1
ausónios,1
tusco,1
contende,1
ponte,1
fábio,1
canoro,1
abaxando,1
ronco,1
entristecido,1
baxa,1
envolta,1
agardecido,1
belisário,1
coro,4
abatido,1
consolarte,1
galardão,1
veremos,1
morrer,4
hospitais,1
pobres,2
leitos,3
servem,1
embebidos,2
prémios,2
aiace,1
merecidos,1
fraudulenta,1
vingome,1
repartidos,2
sábios,4
dãoos,1
avarentos,1
lisonjeiros,1
pagado,1
darte,1
apolíneos,1
intitulado,1
darão,3
deitado,3
sumptuosas,2
queimada,1
malefícios,1
lenhos,2
artifícios,1
lusos,1
extremos,3
encherão,1
férrea,1
trovão,1
masto,3
lançando,2
arpéus,1
imiga,1
quatrocentos,2
despejada,1
reserve,1
armadas,4
faltaram,1
sobejaram,1
ressurjam,1
ceva,2
espedaçado,1
domado,1
tiro,3
serve,3
animosos,3
pelouro,2
liara,1
voou,2
prisão,2
turbulenta,1
mereceste,1
gerou,1
ouço,1
retumbar,1
cambaicos,1
cruéis,2
mamelucos,1
antolhos,1
movendo,1
sentiloá,1
podêloá,1
ouvilo,2
ensaia,1
tenta,1
carvalho,1
faia,1
francisco,1
afia,1
abaxandolhe,1
túmida,2
espalhar,1
remos,3
iaz,1
acautelada,1
espalhas,1
secreto,1
leito,4
elemento,2
mir,1
hocém,1
abalroando,1
esperará,1
vingadores,1
nadando,2
representando,2
ardor,4
domadores,1
sentirão,2
alaridos,1
ah,1
roubará,1
sucesso,2
tormentório,3
ossos,6
guardará,1
esprito,1
tiraram,2
cafres,2
selvagens,1
poderão,1
destros,2
rudos,4
paus,1
tostados,1
ocultos,1
entenderam,1
chamamlhe,1
oh,1
tamanha,6
abrir,1
alevantava,1
tinto,3
lamo,1
oja,1
brava,6
extinto,1
afamam,1
amansando,1
refusam,1
honroso,4
estridentes,2
reciprocarse,1
madre,3
igreja,2
combate,2
mazcate,1
calaiate,1
aprendem,1
abaxar,1
ate,1
obrigação,4
inico,3
pejo,2
ilustríssima,2
ensejo,1
ocasião,1
vencerão,1
sobrela,1
esquadrão,2
ínclitos,2
famélicos,1
poderás,1
assentada,1
grémio,1
naceste,1
venenosas,1
fizeste,1
crises,1
malaios,1
namorados,3
jaus,1
farás,3
estanças,1
cantara,1
sirena,2
ilustríssimo,1
alembroulhe,1
cerque,1
ordena,6
merque,1
companheiro,9
inteiro,6
asperezas,1
doenças,1
sazão,1
soldados,6
selváticas,1
brutezas,1
insolentes,1
suplício,1
desculpa,1
abominoso,1
estupro,1
adultério,1
cüa,2
lasciva,1
cioso,2
modesto,1
crueza,3
alexandre,2
apeles,1
namorado,3
campaspe,1
deulha,1
soldado,2
sentiu,3
ciro,1
abrasado,1
araspas,1
panteia,1
defensa,2
perdoa,1
servido,1
recompensa,2
per,1
judita,1
férreo,2
balduíno,1
dispensa,2
povoador,2
frandes,3
prosseguindo,1
soares,1
tremular,1
roxas,3
arábicas,1
medina,1
abominábil,1
meca,5
derradeiras,2
abássia,1
barborá,1
zeila,1
cortiça,1
cálida,1
cheirosa,1
excelsa,1
columbo,1
temida,1
sequeira,1
eritreias,3
dividindo,1
abrirá,1
arreias,1
seres,1
candace,1
sabá,1
cisternas,1
cheias,1
descobir,1
maravilhas,4
provado,1
castigará,1
dobrado,1
pago,4
estás,1
serás,3
dhonras,1
virás,1
descobres,1
exime,1
régia,4
dignidade,3
governará,1
henrique,5
fique,2
malabares,5
destruindo,1
panane,1
coulete,1
vingam,1
virtudes,1
dalma,2
triunfa,1
chamarem,1
sucederás,1
injustos,1
prometote,1
tenhas,1
confessarem,1
venhas,1
coroado,1
bintão,1
vingarás,1
abrolhos,1
férreos,1
estreitos,1
tranqueiras,1
baluartes,1
rompas,1
sometas,1
aberto,5
desgosto,2
assinalado,3
bacanor,1
ensaio,1
malabar,8
cutiale,1
chaúl,2
temerá,1
ousada,3
destroçada,1
heitor,2
cambaica,1
guzarates,1
sampaio,2
sucederá,1
cunha,2
chale,1
altas,12
erguerá,2
baçaim,1
geme,5
melique,2
tranqueira,1
auspício,1
silveira,2
noronha,2
zelo,2
estêvão,1
ilustrado,3
brasil,1
vencer,8
castigar,2
pirata,2
francês,2
capitãomor,1
índico,4
damão,1
aberta,2
frechas,2
coberta,1
cambaico,1
soberbíssimo,2
dará,4
mogor,1
poderosíssimo,1
ajude,2
esforçadíssimo,1
tolher,1
retirar,1
destruirá,1
repelim,1
pondo,2
comorim,1
façanha,1
esclarecida,1
samorim,10
márcio,3
jogo,3
governáia,1
ache,1
tremem,1
castigos,2
baticalá,1
beadala,2
trovões,5
desfeita,1
martinho,1
sucederlheá,1
sucessor,3
sucedido,1
ergue,1
defende,6
rumes,2
vãos,6
queixumes,1
detêm,2
juram,1
descridos,1
bigodes,1
retorcidos,1
basiliscos,2
trabucos,2
encobertas,1
mascarenhas,2
opressões,5
libertador,1
ofertas,2
fiquem,1
sacrifiquem,1
violento,2
ruido,1
arrebatado,1
álvaro,2
húmido,2
impedido,3
abrindoo,1
vence,6
importa,1
paredes,3
escusam,1
esquadra,2
farão,8
caibam,1
possante,3
amedrenta,1
quadrupedante,1
hidalcão,1
dabul,2
pondá,1
dinos,2
fazendose,6
martes,1
gostos,2
varrendo,1
triunfantes,1
estandartes,3
aguda,4
quilha,1
acharão,1
glórias,2
árduas,3
cantava,7
sonoroso,1
aplauso,1
davam,2
festejam,1
vodas,1
celebravam,1
andem,1
rodas,1
nüa,2
cônsona,1
soavam,2
faltar,1
honra,9
gloriosa,3
corporal,1
satisfez,1
harmonia,1
suavidade,1
tétis,3
graça,2
gravidade,1
felice,2
fazte,1
mercê,3
sapiência,1
corporais,2
veres,2
errados,1
míseros,4
sigueme,1
árduo,3
difícil,2
esmaltava,1
esmeraldas,1
rubis,1
presume,1
pisava,1
penetrava,1
enxergase,2
composto,1
compôs,1
volvendo,2
abaxe,1
erga,1
sergue,1
abaxa,1
uniforme,1
sustido,1
arquetipo,1
deusao,1
transunto,2
reduzido,1
volume,1
dou,1
vejas,1
irás,1
máquina,2
elemental,1
limitada,1
rotundo,3
globo,5
superfícia,2
limada,1
orbe,1
radiando,1
empíreo,1
logrando,1
semelhança,2
gloriosos,3
divos,1
jano,2
juno,3
fomos,3
fabulosos,1
deleitosos,3
servimos,1
trato,9
representa,2
ensinalo,1
profética,1
ciência,6
exemplos,3
bons,4
guiando,1
podem,3
empecem,1
varia,2
deleitando,1
poesia,2
fabulando,1
chamando,1
falsamente,1
segundas,1
contarte,2
profundas,2
veneranda,4
círculo,2
mundas,1
divinas,4
gozam,1
enxerga,6
móbile,1
escasso,1
duzentos,1
cursos,2
estoutro,7
esmaltado,2
lisos,1
radiantes,3
ordenado,1
axes,1
cintilantes,1
veste,3
estelantes,1
afigurados,1
apousentos,1
limitados,1
carreta,1
andrómeda,1
drago,1
cassiopeia,1
fermosura,1
orionte,2
turbulento,1
cisne,2
morrendo,2
suspira,2
lebre,3
firmamento,1
saturno,2
abaxo,1
bélico,4
eloquência,2
rostos,4
debaxo,5
orbes,2
curso,3
nuns,2
noutros,1
longamente,6
centro,5
pousada,1
contentam,1
sofrerem,1
instábil,1
exprimentam,1
insanos,1
dividem,1
apousentam,1
vários,20
cristã,1
polícia,4
bens,2
avara,1
bruteza,1
negara,1
assentou,1
essa,3
habita,3
dessa,1
infinita,3
benomotapa,1
gonçalo,2
padecerá,1
incógnito,3
hemispério,1
cuama,1
casas,5
ninhos,1
defensão,3
espesso,4
estorninhos,1
combaterá,1
defenderá,2
nhaia,1
alagoas,1
souberam,3
vêlo,9
gerando,1
crocodilo,1
abassis,2
crista,1
defendem,6
méroe,1
nobá,1
cristóvão,1
gasalhoso,1
rapto,2
romance,1
obi,1
quilmance,1
arómata,1
guardafú,1
afamado,2
limite,3
lançado,1
asia,1
povoações,1
africa,3
maçuá,2
arquico,2
suaquém,1
suez,2
héroas,1
arsínoe,2
frotas,3
egipto,3
abriu,4
estrada,1
mousés,1
opulenta,3
sinai,1
ennobrece,1
caterina,2
toro,1
gidá,3
cristalina,3
portas,8
fenece,2
seca,3
ádem,1
confina,2
darzira,1
chuva,2
deriva,2
arábias,1
vaga,1
baça,2
ligeiros,1
feroces,2
raça,1
corrre,1
cera,1
traça,1
apelida,1
fartaque,1
sabida,2
dófar,1
insigne,2
incenso,1
destoutra,1
roçalgate,1
avaras,1
ribeiras,6
claras,5
galés,4
virem,1
castelbranco,1
asaboro,1
moçandão,1
navegantes,7
fechado,2
pérsias,1
abundantes,6
atenta,4
barém,2
ornado,3
imitantes,1
salgada,2
tígris,1
eufrates,2
pérsia,4
injuria,1
usar,2
fundido,2
calos,1
gerum,2
intervalos,1
armuza,1
filipe,1
meneses,3
párseos,2
vencerá,4
lara,2
provar,3
reveses,1
sousa,1
provara,2
ampaza,1
deixemos,1
jasque,1
carpela,1
dões,1
usados,4
carmânia,2
apelido,1
fermoso,1
altura,3
ulcinde,1
fertilíssima,1
jáquete,1
íntima,1
enchente,1
grandíssima,6
vazante,1
apressurada,1
cambaia,5
riquíssima,1
vou,5
indiana,1
comori,1
cori,1
idades,1
demónio,2
escritas,1
santas,1
benditas,1
barão,3
meliapor,1
fermosa,1
antigos,15
inica,1
pubrica,1
prègando,1
passara,2
doentes,1
saúde,2
acaso,3
vagando,2
edificando,1
madeira,2
duvida,3
tirálo,1
alifantes,1
abalarse,1
abasta,1
núncio,1
negócio,4
gasta,1
ata,1
cordão,1
fàcilmente,1
arrasta,1
ficasse,1
formada,1
surdo,1
mova,2
obedecerá,1
prova,5
alvoraçada,1
milagres,2
autoridade,3
sacerdotes,1
gentios,4
penetrado,1
maneiras,2
buscam,2
desvios,1
ouça,1
sincera,2
acusa,1
homicídio,1
inocente,1
testemunhas,1
usa,1
condenaramno,1
brevemente,1
milhor,2
apelar,1
omnipotente,2
maiores,4
ressucite,1
perguntado,1
matador,1
testemunho,1
aprovado,2
vivo,4
crucificado,1
homicida,1
após,4
brâmenes,3
encheram,1
morde,1
persuadindo,1
determinam,3
matálo,2
pregando,3
fingiram,1
arruído,1
padecendo,2
fartarse,1
choraramte,1
gange,5
choroute,1
pisaste,1
choram,1
ensinaste,1
anjos,3
recebem,4
ganhaste,1
pedimoste,1
favoreças,1
usurpais,1
tomé,8
dizei,1
irdes,1
pregar,1
sal,3
danais,1
profeta,5
salgarão,1
heresias,1
tornemos,1
curva,2
gangética,1
narsinga,4
poderosa,2
orixa,1
roupas,2
abastada,1
ganges,5
habitadores,1
morrem,2
pecadores,1
catigão,1
milhores,2
bengala,2
abundante,2
virada,1
arracão,1
pegu,1
povoaram,1
monstros,2
cão,4
soante,1
arame,1
costumam,1
usaram,2
inventando,1
deitou,2
error,2
tavai,1
tenassari,1
quedá,1
pimenta,3
produzido,1
fareis,4
malaca,3
empório,3
ennobrecido,1
mercadorias,1
dividiu,1
samatra,1
prestantes,1
veias,3
aurea,1
epitéto,1
ajuntaram,1
ofir,1
imaginaram,1
ponta,4
cingapura,1
estreita,4
cinosura,2
encurva,1
endireita,1
pam,1
patane,1
longura,1
sião,2
menão,1
chiamai,1
nomes,8
sabidas,1
laos,1
potentes,1
avás,1
bramás,1
remotos,2
gueos,1
selvages,1
comem,1
pintam,1
camboja,1
mecom,1
interpreta,3
estio,2
alaga,2
enchentes,2
indiscreta,1
despois,19
receberá,1
plácido,1
regaço,3
cantos,1
molhados,1
naufrágio,2
miserando,5
procelosos,2
baxos,1
escapados,1
executado,1
champá,1
ornada,3
cauchichina,1
ainão,1
incógnita,4
enseada,7
afama,1
riqueza,4
ocupa,2
trópico,1
cinto,2
edifício,2
crido,2
edifica,2
certíssimo,1
potência,3
nacido,1
elegem,1
virtuoso,1
mostrarse,1
deixes,1
afamarse,1
escondida,3
buscarse,1
japão,1
ilustrada,1
ás,1
infinitas,2
espalhadas,2
tidore,1
ternate,1
ondeadas,1
compradas,1
áureas,1
decem,1
mortas,1
esmaltam,1
variadas,3
saltam,1
noz,2
tributo,5
